Date,Province,Industry,Work Type,Gender,Age Group,Avg Hourly Wage,Median Hourly Wage,Avg Weekly Wage,Median Weekly Wage
2024-08,New Brunswick,Finance,Part-time,Non-binary,45-54,24.32,25.08,762.94,972.16
2024-08,New Brunswick,Finance,Part-time,Non-binary,55-64,18.0,17.71,692.82,584.54
2024-08,New Brunswick,Finance,Part-time,Non-binary,65+,22.31,21.42,728.53,748.58
2024-08,New Brunswick,Healthcare,Full-time,Male,15-24,37.34,37.74,1329.66,1341.81
2024-08,New Brunswick,Healthcare,Full-time,Male,25-34,24.18,24.47,894.22,747.57
2024-08,New Brunswick,Healthcare,Full-time,Male,35-44,23.64,23.94,859.23,897.85
2024-08,New Brunswick,Healthcare,Full-time,Male,45-54,27.86,28.73,884.7,1076.04
2024-08,New Brunswick,Healthcare,Full-time,Male,55-64,17.95,17.54,623.62,620.62
2024-08,New Brunswick,Healthcare,Full-time,Male,65+,19.01,19.75,735.49,676.13
2024-08,New Brunswick,Healthcare,Full-time,Female,15-24,32.95,33.28,1111.88,1116.24
2024-08,New Brunswick,Healthcare,Full-time,Female,25-34,30.95,30.72,969.45,1063.53
2024-08,New Brunswick,Healthcare,Full-time,Female,35-44,33.41,31.83,1300.53,1155.09
2024-08,New Brunswick,Healthcare,Full-time,Female,45-54,17.51,16.74,683.68,601.68
2024-08,New Brunswick,Healthcare,Full-time,Female,55-64,26.53,25.65,1038.01,1013.99
2024-08,New Brunswick,Healthcare,Full-time,Female,65+,27.68,26.5,1099.29,849.92
2024-08,New Brunswick,Healthcare,Full-time,Non-binary,15-24,30.58,31.52,1155.12,1099.04
2024-08,New Brunswick,Healthcare,Full-time,Non-binary,25-34,35.58,33.85,1387.85,1180.69
2024-08,New Brunswick,Healthcare,Full-time,Non-binary,35-44,37.07,37.23,1448.52,1239.57
2024-08,New Brunswick,Healthcare,Full-time,Non-binary,45-54,21.82,20.74,663.73,649.57
2024-08,New Brunswick,Healthcare,Full-time,Non-binary,55-64,19.57,18.61,624.23,618.5
2024-08,New Brunswick,Healthcare,Full-time,Non-binary,65+,35.21,34.53,1397.03,1347.41
2024-08,New Brunswick,Healthcare,Part-time,Male,15-24,30.92,30.32,1121.37,913.79
2024-08,New Brunswick,Healthcare,Part-time,Male,25-34,37.33,38.73,1181.74,1380.14
2024-08,New Brunswick,Healthcare,Part-time,Male,35-44,19.74,20.36,679.43,659.82
2024-08,New Brunswick,Healthcare,Part-time,Male,45-54,19.61,20.16,765.35,771.08
2024-08,New Brunswick,Healthcare,Part-time,Male,55-64,29.23,27.87,905.28,839.5
2024-08,New Brunswick,Healthcare,Part-time,Male,65+,36.94,36.02,1446.34,1175.11
2024-08,New Brunswick,Healthcare,Part-time,Female,15-24,36.4,38.18,1216.38,1350.89
2024-08,New Brunswick,Healthcare,Part-time,Female,25-34,17.27,17.38,583.17,588.92
2024-08,New Brunswick,Healthcare,Part-time,Female,35-44,42.15,42.14,1421.56,1377.96
2024-08,New Brunswick,Healthcare,Part-time,Female,45-54,28.14,29.17,957.5,914.46
2024-08,New Brunswick,Healthcare,Part-time,Female,55-64,33.39,33.37,1055.24,1234.93
2024-08,New Brunswick,Healthcare,Part-time,Female,65+,36.22,35.88,1340.58,1177.29
2024-08,New Brunswick,Healthcare,Part-time,Non-binary,15-24,15.22,15.05,469.98,560.79
2024-08,New Brunswick,Healthcare,Part-time,Non-binary,25-34,35.22,35.53,1189.46,1098.05
2024-08,New Brunswick,Healthcare,Part-time,Non-binary,35-44,18.28,19.15,581.32,606.0
2024-08,New Brunswick,Healthcare,Part-time,Non-binary,45-54,22.94,23.44,852.93,706.94
2024-08,New Brunswick,Healthcare,Part-time,Non-binary,55-64,18.55,17.95,716.86,569.23
2024-08,New Brunswick,Healthcare,Part-time,Non-binary,65+,41.0,39.08,1241.75,1341.89
2024-08,New Brunswick,Education,Full-time,Male,15-24,38.84,37.38,1216.26,1399.39
2024-08,New Brunswick,Education,Full-time,Male,25-34,42.22,44.15,1595.42,1347.71
2024-08,New Brunswick,Education,Full-time,Male,35-44,37.85,38.36,1266.63,1249.43
2024-08,New Brunswick,Education,Full-time,Male,45-54,42.8,43.11,1660.19,1467.69
2024-08,New Brunswick,Education,Full-time,Male,55-64,19.71,18.76,644.6,687.59
2024-08,New Brunswick,Education,Full-time,Male,65+,30.29,30.27,1208.72,980.38
2024-08,New Brunswick,Education,Full-time,Female,15-24,27.33,28.28,1016.27,869.95
2024-08,New Brunswick,Education,Full-time,Female,25-34,46.36,44.7,1627.85,1377.57
2024-08,New Brunswick,Education,Full-time,Female,35-44,19.58,20.37,726.6,620.75
2024-08,New Brunswick,Education,Full-time,Female,45-54,25.75,24.83,1024.37,754.91
2024-08,New Brunswick,Education,Full-time,Female,55-64,26.25,27.09,897.95,1019.96
2024-08,New Brunswick,Education,Full-time,Female,65+,15.39,15.11,602.05,534.27
2024-08,New Brunswick,Education,Full-time,Non-binary,15-24,44.95,44.67,1473.04,1755.91
2024-08,New Brunswick,Education,Full-time,Non-binary,25-34,22.76,23.13,763.28,906.47
2024-08,New Brunswick,Education,Full-time,Non-binary,35-44,34.89,36.58,1150.25,1168.67
2024-08,New Brunswick,Education,Full-time,Non-binary,45-54,31.45,30.61,1125.54,1184.4
2024-08,New Brunswick,Education,Full-time,Non-binary,55-64,16.4,16.11,586.68,525.28
2024-08,New Brunswick,Education,Full-time,Non-binary,65+,34.46,34.01,1117.31,1195.97
2024-08,New Brunswick,Education,Part-time,Male,15-24,32.55,34.02,1018.05,1100.83
2024-08,New Brunswick,Education,Part-time,Male,25-34,29.06,28.42,970.59,942.36
2024-08,New Brunswick,Education,Part-time,Male,35-44,37.24,38.06,1366.18,1423.54
2024-08,New Brunswick,Education,Part-time,Male,45-54,21.14,21.6,807.72,672.49
2024-08,New Brunswick,Education,Part-time,Male,55-64,33.69,32.69,1247.36,1206.16
2024-08,New Brunswick,Education,Part-time,Male,65+,18.79,19.59,616.31,592.86
2024-08,New Brunswick,Education,Part-time,Female,15-24,15.46,15.55,614.26,515.98
2024-08,New Brunswick,Education,Part-time,Female,25-34,26.71,26.5,873.18,996.25
2024-08,New Brunswick,Education,Part-time,Female,35-44,43.13,44.56,1722.05,1576.07
2024-08,New Brunswick,Education,Part-time,Female,45-54,36.59,36.63,1225.23,1299.15
2024-08,New Brunswick,Education,Part-time,Female,55-64,45.27,44.3,1590.35,1728.08
2024-08,New Brunswick,Education,Part-time,Female,65+,38.71,37.96,1542.17,1279.49
2024-08,New Brunswick,Education,Part-time,Non-binary,15-24,20.41,20.48,793.07,646.08
2024-08,New Brunswick,Education,Part-time,Non-binary,25-34,47.32,49.09,1635.67,1848.04
2024-08,New Brunswick,Education,Part-time,Non-binary,35-44,48.57,46.3,1831.0,1672.11
2024-08,New Brunswick,Education,Part-time,Non-binary,45-54,43.99,43.77,1638.49,1440.49
2024-08,New Brunswick,Education,Part-time,Non-binary,55-64,47.51,46.42,1833.16,1550.65
2024-08,New Brunswick,Education,Part-time,Non-binary,65+,23.75,24.51,932.41,810.59
2024-08,New Brunswick,Public Administration,Full-time,Male,15-24,23.05,22.01,836.33,688.87
2024-08,New Brunswick,Public Administration,Full-time,Male,25-34,38.25,37.01,1307.73,1415.75
2024-08,New Brunswick,Public Administration,Full-time,Male,35-44,22.69,23.2,770.01,836.85
2024-08,New Brunswick,Public Administration,Full-time,Male,45-54,23.03,22.59,824.24,897.07
2024-08,New Brunswick,Public Administration,Full-time,Male,55-64,40.16,42.0,1381.03,1593.55
2024-08,New Brunswick,Public Administration,Full-time,Male,65+,28.56,29.04,1036.09,1020.09
2024-08,New Brunswick,Public Administration,Full-time,Female,15-24,15.04,15.07,495.73,492.12
2024-08,New Brunswick,Public Administration,Full-time,Female,25-34,16.5,16.22,578.01,588.43
2024-08,New Brunswick,Public Administration,Full-time,Female,35-44,43.92,42.68,1399.12,1357.9
2024-08,New Brunswick,Public Administration,Full-time,Female,45-54,18.99,19.45,633.81,602.81
2024-08,New Brunswick,Public Administration,Full-time,Female,55-64,18.97,18.5,705.68,658.6
2024-08,New Brunswick,Public Administration,Full-time,Female,65+,15.46,14.89,539.75,495.77
2024-08,New Brunswick,Public Administration,Full-time,Non-binary,15-24,44.87,45.72,1394.07,1777.35
2024-08,New Brunswick,Public Administration,Full-time,Non-binary,25-34,38.83,36.92,1456.07,1293.03
2024-08,New Brunswick,Public Administration,Full-time,Non-binary,35-44,40.25,38.98,1217.09,1372.02
2024-08,New Brunswick,Public Administration,Full-time,Non-binary,45-54,36.7,38.22,1171.82,1513.01
2024-08,New Brunswick,Public Administration,Full-time,Non-binary,55-64,44.43,44.77,1519.93,1761.82
2024-08,New Brunswick,Public Administration,Full-time,Non-binary,65+,42.14,40.45,1290.64,1547.44
2024-08,New Brunswick,Public Administration,Part-time,Male,15-24,24.11,24.52,875.76,799.28
2024-08,New Brunswick,Public Administration,Part-time,Male,25-34,43.89,45.72,1367.12,1734.37
2024-08,New Brunswick,Public Administration,Part-time,Male,35-44,26.25,26.57,876.8,871.18
2024-08,New Brunswick,Public Administration,Part-time,Male,45-54,43.95,41.85,1587.12,1636.21
2024-08,New Brunswick,Public Administration,Part-time,Male,55-64,41.22,41.87,1339.03,1623.54
2024-08,New Brunswick,Public Administration,Part-time,Male,65+,24.72,24.33,829.39,918.04
2024-08,New Brunswick,Public Administration,Part-time,Female,15-24,43.52,45.49,1547.53,1370.0
2024-08,New Brunswick,Public Administration,Part-time,Female,25-34,20.47,21.21,708.46,638.56
2024-08,New Brunswick,Public Administration,Part-time,Female,35-44,47.96,47.36,1786.45,1499.78
2024-08,New Brunswick,Public Administration,Part-time,Female,45-54,24.32,25.53,840.07,962.13
2024-08,New Brunswick,Public Administration,Part-time,Female,55-64,30.97,30.56,1019.36,972.73
2024-08,New Brunswick,Public Administration,Part-time,Female,65+,49.89,50.04,1957.5,1892.66
2024-08,New Brunswick,Public Administration,Part-time,Non-binary,15-24,45.28,43.05,1461.93,1675.08
2024-08,New Brunswick,Public Administration,Part-time,Non-binary,25-34,41.65,40.5,1305.41,1257.77
2024-08,New Brunswick,Public Administration,Part-time,Non-binary,35-44,41.3,41.52,1296.34,1599.32
2024-08,New Brunswick,Public Administration,Part-time,Non-binary,45-54,43.66,41.73,1478.57,1254.15
2024-08,New Brunswick,Public Administration,Part-time,Non-binary,55-64,16.05,16.23,551.59,634.31
2024-08,New Brunswick,Public Administration,Part-time,Non-binary,65+,48.28,50.66,1597.38,1808.62
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Male,15-24,47.05,47.39,1582.64,1583.48
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Male,25-34,29.8,31.13,1003.96,1096.65
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Male,35-44,33.99,33.03,1164.32,1228.58
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Male,45-54,40.79,39.48,1473.33,1471.5
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Male,55-64,37.55,36.54,1273.8,1293.4
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Male,65+,33.13,33.01,1090.45,1054.18
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Female,15-24,18.17,17.71,660.35,617.1
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Female,25-34,27.77,28.31,985.82,981.47
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Female,35-44,26.98,26.94,846.38,982.43
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Female,45-54,39.08,39.31,1450.51,1305.37
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Female,55-64,24.79,26.0,793.83,1037.75
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Female,65+,28.2,28.09,1093.53,844.14
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Non-binary,15-24,23.22,22.89,808.91,756.37
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Non-binary,25-34,28.9,27.87,939.29,1029.95
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Non-binary,35-44,47.67,49.05,1902.02,1737.9
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Non-binary,45-54,39.1,40.26,1281.89,1506.42
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Non-binary,55-64,23.08,23.38,793.59,814.42
2024-08,Newfoundland and Labrador,Agriculture,Full-time,Non-binary,65+,42.89,41.63,1410.84,1359.34
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Male,15-24,18.11,18.8,586.97,694.27
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Male,25-34,42.39,41.55,1337.35,1583.93
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Male,35-44,20.86,21.73,707.62,767.41
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Male,45-54,29.35,29.73,1069.77,1046.39
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Male,55-64,48.38,47.04,1830.49,1767.8
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Male,65+,34.71,36.33,1097.94,1334.81
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Female,15-24,18.92,19.44,740.07,770.44
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Female,25-34,26.88,26.72,1015.48,868.62
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Female,35-44,40.33,40.71,1400.09,1397.12
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Female,45-54,34.36,34.2,1238.57,1204.52
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Female,55-64,18.14,18.91,648.2,579.18
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Female,65+,46.78,44.53,1583.65,1760.62
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Non-binary,15-24,21.28,21.44,720.51,724.35
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Non-binary,25-34,39.91,39.56,1296.54,1427.02
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Non-binary,35-44,31.98,32.61,1004.53,1203.63
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Non-binary,45-54,21.34,20.46,764.92,735.98
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Non-binary,55-64,49.91,51.39,1768.51,1920.64
2024-08,Newfoundland and Labrador,Agriculture,Part-time,Non-binary,65+,42.58,43.89,1581.89,1327.68
2024-08,Newfoundland and Labrador,Construction,Full-time,Male,15-24,32.22,31.89,1022.14,1109.3
2024-08,Newfoundland and Labrador,Construction,Full-time,Male,25-34,27.99,29.36,925.45,937.9
2024-08,Newfoundland and Labrador,Construction,Full-time,Male,35-44,44.44,45.64,1349.65,1554.87
2024-08,Newfoundland and Labrador,Construction,Full-time,Male,45-54,30.04,31.45,953.16,1154.39
2024-08,Newfoundland and Labrador,Construction,Full-time,Male,55-64,28.23,27.96,993.6,858.9
2024-08,Newfoundland and Labrador,Construction,Full-time,Male,65+,45.7,44.46,1568.61,1579.97
2024-08,Newfoundland and Labrador,Construction,Full-time,Female,15-24,36.22,37.01,1128.1,1410.63
2024-08,Newfoundland and Labrador,Construction,Full-time,Female,25-34,30.43,31.5,1080.39,1107.56
2024-08,Newfoundland and Labrador,Construction,Full-time,Female,35-44,43.61,44.2,1453.01,1716.97
2024-08,Newfoundland and Labrador,Construction,Full-time,Female,45-54,21.97,22.89,817.18,806.15
2024-08,Newfoundland and Labrador,Construction,Full-time,Female,55-64,34.94,34.25,1118.62,1055.44
2024-08,Newfoundland and Labrador,Construction,Full-time,Female,65+,23.32,23.1,834.41,779.29
2024-08,Newfoundland and Labrador,Construction,Full-time,Non-binary,15-24,19.6,20.02,612.2,800.6
2024-08,Newfoundland and Labrador,Construction,Full-time,Non-binary,25-34,31.22,31.95,1173.4,1091.84
2024-08,Newfoundland and Labrador,Construction,Full-time,Non-binary,35-44,44.72,46.53,1384.5,1508.35
2024-08,Newfoundland and Labrador,Construction,Full-time,Non-binary,45-54,25.83,24.94,823.03,796.19
2024-08,Newfoundland and Labrador,Construction,Full-time,Non-binary,55-64,48.91,50.34,1626.24,1525.18
2024-08,Newfoundland and Labrador,Construction,Full-time,Non-binary,65+,25.0,23.91,898.56,805.57
2024-08,Newfoundland and Labrador,Construction,Part-time,Male,15-24,49.08,50.1,1721.67,1569.01
2024-08,Newfoundland and Labrador,Construction,Part-time,Male,25-34,20.42,19.74,751.86,782.77
2024-08,Newfoundland and Labrador,Construction,Part-time,Male,35-44,38.9,40.01,1258.89,1231.49
2024-08,Newfoundland and Labrador,Construction,Part-time,Male,45-54,15.42,15.86,575.15,601.17
2024-08,Newfoundland and Labrador,Construction,Part-time,Male,55-64,38.81,38.78,1263.83,1448.06
2024-08,Newfoundland and Labrador,Construction,Part-time,Male,65+,24.7,23.94,910.92,754.67
2024-08,Newfoundland and Labrador,Construction,Part-time,Female,15-24,25.41,26.31,861.6,908.61
2024-08,Newfoundland and Labrador,Construction,Part-time,Female,25-34,33.92,33.09,1311.4,1252.14
2024-08,Newfoundland and Labrador,Construction,Part-time,Female,35-44,45.69,45.8,1709.06,1411.64
2024-08,Newfoundland and Labrador,Construction,Part-time,Female,45-54,39.53,39.08,1498.37,1249.74
2024-08,Newfoundland and Labrador,Construction,Part-time,Female,55-64,31.88,30.96,1175.23,1157.44
2024-08,Newfoundland and Labrador,Construction,Part-time,Female,65+,31.99,32.07,1072.12,1228.79
2024-08,Newfoundland and Labrador,Construction,Part-time,Non-binary,15-24,27.88,27.57,1038.59,1094.55
2024-08,Newfoundland and Labrador,Construction,Part-time,Non-binary,25-34,24.46,24.89,888.94,887.9
2024-08,Newfoundland and Labrador,Construction,Part-time,Non-binary,35-44,22.92,22.05,796.66,695.1
2024-08,Newfoundland and Labrador,Construction,Part-time,Non-binary,45-54,40.7,42.65,1308.43,1577.03
2024-08,Newfoundland and Labrador,Construction,Part-time,Non-binary,55-64,38.62,40.04,1399.15,1376.65
2024-08,Newfoundland and Labrador,Construction,Part-time,Non-binary,65+,39.42,39.91,1213.95,1247.3
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Male,15-24,31.32,31.67,1085.94,958.61
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Male,25-34,30.38,30.56,1008.24,1130.27
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Male,35-44,21.38,21.85,694.21,681.16
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Male,45-54,47.01,47.25,1618.84,1433.52
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Male,55-64,36.3,36.59,1420.05,1263.65
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Male,65+,47.33,47.48,1507.18,1519.92
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Female,15-24,41.54,41.47,1572.58,1636.7
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Female,25-34,22.87,23.8,823.73,933.95
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Female,35-44,22.99,21.96,755.85,857.87
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Female,45-54,46.14,46.29,1423.16,1676.98
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Female,55-64,19.53,19.66,770.9,666.4
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Female,65+,37.83,37.36,1395.06,1484.09
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Non-binary,15-24,25.4,24.57,889.58,745.55
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Non-binary,25-34,48.82,46.42,1735.51,1441.55
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Non-binary,35-44,15.02,14.51,589.13,469.89
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Non-binary,45-54,39.86,38.03,1518.93,1160.37
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Non-binary,55-64,44.35,46.16,1614.8,1728.39
2024-08,Newfoundland and Labrador,Manufacturing,Full-time,Non-binary,65+,48.3,48.79,1514.71,1829.8
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Male,15-24,37.56,36.06,1260.21,1211.39
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Male,25-34,22.76,22.96,739.09,812.16
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Male,35-44,32.87,34.03,1291.97,1328.95
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Male,45-54,21.92,21.97,728.68,721.68
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Male,55-64,23.47,24.6,865.72,930.72
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Male,65+,23.29,24.22,783.81,912.95
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Female,15-24,19.31,18.5,694.58,701.7
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Female,25-34,22.89,23.66,711.32,735.94
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Female,35-44,26.21,25.17,1025.29,931.41
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Female,45-54,31.11,31.83,1106.14,1129.63
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Female,55-64,46.97,45.1,1836.24,1460.64
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Female,65+,46.79,46.38,1575.81,1490.57
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Non-binary,15-24,15.14,15.01,535.88,538.63
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Non-binary,25-34,26.64,27.7,1032.71,920.93
2024-08,Newfoundland and Labrador,Manufacturing,Part-time,Non-binary,35-44,27.23,27.93,838.01,1084.24
